componente,date,value
"Hire of garages, parking spaces and personal transport equipment",2020/03,0
"Hire of garages, parking spaces and personal transport equipment",2020/04,0
"Hire of garages, parking spaces and personal transport equipment",2020/05,0
"Hire of garages, parking spaces and personal transport equipment",2020/06,0
"Hire of garages, parking spaces and personal transport equipment",2020/07,0.01
"Hire of garages, parking spaces and personal transport equipment",2020/08,0.01
"Hire of garages, parking spaces and personal transport equipment",2020/09,0.01
"Hire of garages, parking spaces and personal transport equipment",2020/10,0.01
"Hire of garages, parking spaces and personal transport equipment",2020/11,0.01
"Hire of garages, parking spaces and personal transport equipment",2020/12,0.01
"Hire of garages, parking spaces and personal transport equipment",2021/01,0.01
"Hire of garages, parking spaces and personal transport equipment",2021/02,0.01
"Hire of garages, parking spaces and personal transport equipment",2021/03,0.01
"Hire of garages, parking spaces and personal transport equipment",2021/04,0.01
"Hire of garages, parking spaces and personal transport equipment",2021/05,0.02
"Hire of garages, parking spaces and personal transport equipment",2021/06,0.02
"Hire of garages, parking spaces and personal transport equipment",2021/07,0.040000000000000001
"Hire of garages, parking spaces and personal transport equipment",2021/08,0.040000000000000001
"Hire of garages, parking spaces and personal transport equipment",2021/09,0.02
"Hire of garages, parking spaces and personal transport equipment",2021/10,0.029999999999999999
Toll facilities and parking meters,2020/01,0
Toll facilities and parking meters,2020/02,0
Toll facilities and parking meters,2020/03,0
Toll facilities and parking meters,2020/04,-0.01
Toll facilities and parking meters,2020/05,-0.01
Toll facilities and parking meters,2020/06,0
Toll facilities and parking meters,2020/07,0
Toll facilities and parking meters,2020/08,0
Toll facilities and parking meters,2020/09,0
Toll facilities and parking meters,2020/10,0
Toll facilities and parking meters,2020/11,0
Toll facilities and parking meters,2020/12,0
Toll facilities and parking meters,2021/01,0
Toll facilities and parking meters,2021/02,0
Toll facilities and parking meters,2021/03,0
Toll facilities and parking meters,2021/04,0.01
Toll facilities and parking meters,2021/05,0.01
Toll facilities and parking meters,2021/06,0.01
Toll facilities and parking meters,2021/07,0
Toll facilities and parking meters,2021/08,0
Toll facilities and parking meters,2021/09,0
Toll facilities and parking meters,2021/10,0
"Driving lessons, tests, licences and road worthiness tests",2020/01,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/02,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/03,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/04,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/05,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/06,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/07,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/08,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/09,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/10,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/11,0.01
"Driving lessons, tests, licences and road worthiness tests",2020/12,0.01
"Driving lessons, tests, licences and road worthiness tests",2021/01,0.01
"Driving lessons, tests, licences and road worthiness tests",2021/02,0.01
"Driving lessons, tests, licences and road worthiness tests",2021/03,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/04,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/05,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/06,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/07,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/08,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/09,0.02
"Driving lessons, tests, licences and road worthiness tests",2021/10,0.02
Transport services,2020/01,0.050000000000000003
Transport services,2020/02,0.050000000000000003
Transport services,2020/03,0
Transport services,2020/04,-0.02
Transport services,2020/05,0.029999999999999999
Transport services,2020/06,0
Transport services,2020/07,-0.070000000000000007
Transport services,2020/08,-0.14999999999999999
Transport services,2020/09,-0.13
Transport services,2020/10,-0.14000000000000001
Transport services,2020/11,-0.11
Transport services,2020/12,-0.089999999999999997
Transport services,2021/01,-0.01
Transport services,2021/02,-0.01
Transport services,2021/03,0.02
Transport services,2021/04,-0.080000000000000002
Transport services,2021/05,-0.040000000000000001
Transport services,2021/06,-0.070000000000000007
Transport services,2021/07,-0.040000000000000001
Transport services,2021/08,0
Transport services,2021/09,0.10000000000000001
Transport services,2021/10,0.12
Passenger transport by railway,2020/01,-0.02
Passenger transport by railway,2020/02,-0.01
Passenger transport by railway,2020/03,-0.02
Passenger transport by railway,2020/04,-0.02
Passenger transport by railway,2020/05,-0.01
Passenger transport by railway,2020/06,-0.02
Passenger transport by railway,2020/07,-0.02
Passenger transport by railway,2020/08,-0.02
Passenger transport by railway,2020/09,-0.029999999999999999
Passenger transport by railway,2020/10,-0.02
Passenger transport by railway,2020/11,-0.029999999999999999
Passenger transport by railway,2020/12,-0.02
Passenger transport by railway,2021/01,0
Passenger transport by railway,2021/02,0
Passenger transport by railway,2021/03,0
Passenger transport by railway,2021/04,0
Passenger transport by railway,2021/05,0
Passenger transport by railway,2021/06,0
Passenger transport by railway,2021/07,0.01
Passenger transport by railway,2021/08,0.01
Passenger transport by railway,2021/09,0.01
Passenger transport by railway,2021/10,0.01
Passenger transport by train,2020/01,-0.02
Passenger transport by train,2020/02,-0.01
Passenger transport by train,2020/03,-0.02
Passenger transport by train,2020/04,-0.02
Passenger transport by train,2020/05,-0.01
Passenger transport by train,2020/06,-0.02
Passenger transport by train,2020/07,-0.02
Passenger transport by train,2020/08,-0.02
Passenger transport by train,2020/09,-0.029999999999999999
Passenger transport by train,2020/10,-0.02
Passenger transport by train,2020/11,-0.029999999999999999
Passenger transport by train,2020/12,-0.02
Passenger transport by train,2021/01,0
Passenger transport by train,2021/02,0
Passenger transport by train,2021/03,0
Passenger transport by train,2021/04,0
Passenger transport by train,2021/05,0
Passenger transport by train,2021/06,0
Passenger transport by train,2021/07,0.01
Passenger transport by train,2021/08,0.01
Passenger transport by train,2021/09,0.01
Passenger transport by train,2021/10,0.01
Passenger transport by underground and tram,2020/01,0
Passenger transport by underground and tram,2020/02,0
Passenger transport by underground and tram,2020/03,0
Passenger transport by underground and tram,2020/04,0
Passenger transport by underground and tram,2020/05,0
Passenger transport by underground and tram,2020/06,0
Passenger transport by underground and tram,2020/07,0
Passenger transport by underground and tram,2020/08,0
Passenger transport by underground and tram,2020/09,0
Passenger transport by underground and tram,2020/10,0
Passenger transport by underground and tram,2020/11,0
Passenger transport by underground and tram,2020/12,0
Passenger transport by underground and tram,2021/01,0
Passenger transport by underground and tram,2021/02,0
Passenger transport by underground and tram,2021/03,0
Passenger transport by underground and tram,2021/04,0
Passenger transport by underground and tram,2021/05,0
Passenger transport by underground and tram,2021/06,0
Passenger transport by underground and tram,2021/07,0
Passenger transport by underground and tram,2021/08,0
Passenger transport by underground and tram,2021/09,0
Passenger transport by underground and tram,2021/10,0
Passenger transport by road,2020/01,0.01
Passenger transport by road,2020/02,0.01
Passenger transport by road,2020/03,0.01
Passenger transport by road,2020/04,0
Passenger transport by road,2020/05,0.01
Passenger transport by road,2020/06,0
Passenger transport by road,2020/07,0.01
Passenger transport by road,2020/08,0.01
Passenger transport by road,2020/09,0.01
Passenger transport by road,2020/10,0
Passenger transport by road,2020/11,0
Passenger transport by road,2020/12,0
Passenger transport by road,2021/01,0
Passenger transport by road,2021/02,0
Passenger transport by road,2021/03,0
Passenger transport by road,2021/04,0
Passenger transport by road,2021/05,0.01
Passenger transport by road,2021/06,0.01
Passenger transport by road,2021/07,0
Passenger transport by road,2021/08,0
Passenger transport by road,2021/09,0.01
Passenger transport by road,2021/10,0.01
Passenger transport by bus and coach,2020/01,0.01
Passenger transport by bus and coach,2020/02,0.01
Passenger transport by bus and coach,2020/03,0.01
Passenger transport by bus and coach,2020/04,0
Passenger transport by bus and coach,2020/05,0
Passenger transport by bus and coach,2020/06,0
Passenger transport by bus and coach,2020/07,0.01
Passenger transport by bus and coach,2020/08,0.01
Passenger transport by bus and coach,2020/09,0
Passenger transport by bus and coach,2020/10,0
Passenger transport by bus and coach,2020/11,0
Passenger transport by bus and coach,2020/12,0
Passenger transport by bus and coach,2021/01,0
Passenger transport by bus and coach,2021/02,0
Passenger transport by bus and coach,2021/03,0
Passenger transport by bus and coach,2021/04,0
Passenger transport by bus and coach,2021/05,0.01
Passenger transport by bus and coach,2021/06,0.01
Passenger transport by bus and coach,2021/07,0
Passenger transport by bus and coach,2021/08,0
Passenger transport by bus and coach,2021/09,0.01
Passenger transport by bus and coach,2021/10,0.01
Passenger transport by taxi and hired car with driver,2020/01,0
Passenger transport by taxi and hired car with driver,2020/02,0
Passenger transport by taxi and hired car with driver,2020/03,0
Passenger transport by taxi and hired car with driver,2020/04,0
Passenger transport by taxi and hired car with driver,2020/05,0
Passenger transport by taxi and hired car with driver,2020/06,0
Passenger transport by taxi and hired car with driver,2020/07,0
Passenger transport by taxi and hired car with driver,2020/08,0
Passenger transport by taxi and hired car with driver,2020/09,0
Passenger transport by taxi and hired car with driver,2020/10,0
Passenger transport by taxi and hired car with driver,2020/11,0
Passenger transport by taxi and hired car with driver,2020/12,0
Passenger transport by taxi and hired car with driver,2021/01,0
Passenger transport by taxi and hired car with driver,2021/02,0
Passenger transport by taxi and hired car with driver,2021/03,0
Passenger transport by taxi and hired car with driver,2021/04,0
Passenger transport by taxi and hired car with driver,2021/05,0
Passenger transport by taxi and hired car with driver,2021/06,0
Passenger transport by taxi and hired car with driver,2021/07,0
Passenger transport by taxi and hired car with driver,2021/08,0
Passenger transport by taxi and hired car with driver,2021/09,0
Passenger transport by taxi and hired car with driver,2021/10,0
Passenger transport by air,2020/01,0.050000000000000003
Passenger transport by air,2020/02,0.040000000000000001
Passenger transport by air,2020/03,0.01
Passenger transport by air,2020/04,-0.01
Passenger transport by air,2020/05,0.029999999999999999
Passenger transport by air,2020/06,0.01
Passenger transport by air,2020/07,-0.070000000000000007
Passenger transport by air,2020/08,-0.14000000000000001
Passenger transport by air,2020/09,-0.11
Passenger transport by air,2020/10,-0.13
Passenger transport by air,2020/11,-0.089999999999999997
Passenger transport by air,2020/12,-0.080000000000000002
Passenger transport by air,2021/01,-0.01
Passenger transport by air,2021/02,-0.02
Passenger transport by air,2021/03,0.01
Passenger transport by air,2021/04,-0.089999999999999997
Passenger transport by air,2021/05,-0.059999999999999998
Passenger transport by air,2021/06,-0.089999999999999997
Passenger transport by air,2021/07,-0.059999999999999998
Passenger transport by air,2021/08,-0.02
Passenger transport by air,2021/09,0.070000000000000007
Passenger transport by air,2021/10,0.080000000000000002
Domestic flights,2020/01,0.01
Domestic flights,2020/02,0.01
Domestic flights,2020/03,0
Domestic flights,2020/04,-0.01
Domestic flights,2020/05,0
Domestic flights,2020/06,0.01
Domestic flights,2020/07,-0.01
Domestic flights,2020/08,-0.01
Domestic flights,2020/09,-0.01
Domestic flights,2020/10,-0.01
Domestic flights,2020/11,-0.01
Domestic flights,2020/12,-0.01
Domestic flights,2021/01,0
Domestic flights,2021/02,0
Domestic flights,2021/03,0.01
Domestic flights,2021/04,0
Domestic flights,2021/05,0
Domestic flights,2021/06,-0.02
Domestic flights,2021/07,-0.01
Domestic flights,2021/08,-0.01
Domestic flights,2021/09,0
Domestic flights,2021/10,0.01
International flights,2020/01,0.040000000000000001
International flights,2020/02,0.029999999999999999
International flights,2020/03,0.01
International flights,2020/04,0
International flights,2020/05,0.029999999999999999
International flights,2020/06,0
International flights,2020/07,-0.059999999999999998
International flights,2020/08,-0.13
International flights,2020/09,-0.10000000000000001
International flights,2020/10,-0.12
International flights,2020/11,-0.080000000000000002
International flights,2020/12,-0.070000000000000007
International flights,2021/01,-0.01
International flights,2021/02,-0.02
International flights,2021/03,0
International flights,2021/04,-0.080000000000000002
International flights,2021/05,-0.050000000000000003
International flights,2021/06,-0.070000000000000007
International flights,2021/07,-0.050000000000000003
International flights,2021/08,-0.01
International flights,2021/09,0.070000000000000007
International flights,2021/10,0.080000000000000002
Passenger transport by sea and inland waterway,2020/01,0
Passenger transport by sea and inland waterway,2020/02,0
Passenger transport by sea and inland waterway,2020/03,0
Passenger transport by sea and inland waterway,2020/04,0
Passenger transport by sea and inland waterway,2020/05,0
Passenger transport by sea and inland waterway,2020/06,0
Passenger transport by sea and inland waterway,2020/07,0
Passenger transport by sea and inland waterway,2020/08,0
Passenger transport by sea and inland waterway,2020/09,0
Passenger transport by sea and inland waterway,2020/10,0
Passenger transport by sea and inland waterway,2020/11,0
Passenger transport by sea and inland waterway,2020/12,0
Passenger transport by sea and inland waterway,2021/01,0
Passenger transport by sea and inland waterway,2021/02,0
Passenger transport by sea and inland waterway,2021/03,0
Passenger transport by sea and inland waterway,2021/04,0
Passenger transport by sea and inland waterway,2021/05,0
Passenger transport by sea and inland waterway,2021/06,0
Passenger transport by sea and inland waterway,2021/07,0
Passenger transport by sea and inland waterway,2021/08,0
Passenger transport by sea and inland waterway,2021/09,0
Passenger transport by sea and inland waterway,2021/10,0
Passenger transport by sea,2020/01,0
Passenger transport by sea,2020/02,0
Passenger transport by sea,2020/03,0
Passenger transport by sea,2020/04,0
Passenger transport by sea,2020/05,0
Passenger transport by sea,2020/06,0
Passenger transport by sea,2020/07,0
Passenger transport by sea,2020/08,0
Passenger transport by sea,2020/09,0
Passenger transport by sea,2020/10,0
Passenger transport by sea,2020/11,0
Passenger transport by sea,2020/12,0
Passenger transport by sea,2021/01,0
Passenger transport by sea,2021/02,0
Passenger transport by sea,2021/03,0
Passenger transport by sea,2021/04,0
Passenger transport by sea,2021/05,0
Passenger transport by sea,2021/06,0
Passenger transport by sea,2021/07,0
Passenger transport by sea,2021/08,0
Passenger transport by sea,2021/09,0
Passenger transport by sea,2021/10,0
Passenger transport by inland waterway,2020/01,0
Passenger transport by inland waterway,2020/02,0
Passenger transport by inland waterway,2020/03,0
Passenger transport by inland waterway,2020/04,0
Passenger transport by inland waterway,2020/05,0
Passenger transport by inland waterway,2020/06,0
Passenger transport by inland waterway,2020/07,0
Passenger transport by inland waterway,2020/08,0
Passenger transport by inland waterway,2020/09,0
Passenger transport by inland waterway,2020/10,0
Passenger transport by inland waterway,2020/11,0
Passenger transport by inland waterway,2020/12,0
Passenger transport by inland waterway,2021/01,0
Passenger transport by inland waterway,2021/02,0
Passenger transport by inland waterway,2021/03,0
Passenger transport by inland waterway,2021/04,0
Passenger transport by inland waterway,2021/05,0
Passenger transport by inland waterway,2021/06,0
Passenger transport by inland waterway,2021/07,0
Passenger transport by inland waterway,2021/08,0
Passenger transport by inland waterway,2021/09,0
Passenger transport by inland waterway,2021/10,0
Combined passenger transport,2020/01,0.01
Combined passenger transport,2020/02,0.01
Combined passenger transport,2020/03,0.01
Combined passenger transport,2020/04,0.01
Combined passenger transport,2020/05,0.01
Combined passenger transport,2020/06,0.01
Combined passenger transport,2020/07,0.01
Combined passenger transport,2020/08,0
Combined passenger transport,2020/09,0
Combined passenger transport,2020/10,0
Combined passenger transport,2020/11,0
Combined passenger transport,2020/12,0
Combined passenger transport,2021/01,0
Combined passenger transport,2021/02,0
Combined passenger transport,2021/03,0
Combined passenger transport,2021/04,0
Combined passenger transport,2021/05,0
Combined passenger transport,2021/06,0
Combined passenger transport,2021/07,0.01
Combined passenger transport,2021/08,0.01
Combined passenger transport,2021/09,0.01
Combined passenger transport,2021/10,0.01
Other purchased transport services,2020/01,0
Other purchased transport services,2020/02,0
Other purchased transport services,2020/03,0
Other purchased transport services,2020/04,0
Other purchased transport services,2020/05,0
Other purchased transport services,2020/06,0
Other purchased transport services,2020/07,0
Other purchased transport services,2020/08,0
Other purchased transport services,2020/09,0
Other purchased transport services,2020/10,0
Other purchased transport services,2020/11,0
Other purchased transport services,2020/12,0
Other purchased transport services,2021/01,0
Other purchased transport services,2021/02,0
Other purchased transport services,2021/03,0
Other purchased transport services,2021/04,0
Other purchased transport services,2021/05,0
Other purchased transport services,2021/06,0
Other purchased transport services,2021/07,0
Other purchased transport services,2021/08,0
Other purchased transport services,2021/09,0
Other purchased transport services,2021/10,0
"Funicular, cable-car and chair-lift transport",2020/01,0
"Funicular, cable-car and chair-lift transport",2020/02,0
"Funicular, cable-car and chair-lift transport",2020/03,0
"Funicular, cable-car and chair-lift transport",2020/04,0
"Funicular, cable-car and chair-lift transport",2020/05,0
"Funicular, cable-car and chair-lift transport",2020/06,0
"Funicular, cable-car and chair-lift transport",2020/07,0
"Funicular, cable-car and chair-lift transport",2020/08,0
"Funicular, cable-car and chair-lift transport",2020/09,0
"Funicular, cable-car and chair-lift transport",2020/10,0
"Funicular, cable-car and chair-lift transport",2020/11,0
"Funicular, cable-car and chair-lift transport",2020/12,0
"Funicular, cable-car and chair-lift transport",2021/01,0
"Funicular, cable-car and chair-lift transport",2021/02,0
"Funicular, cable-car and chair-lift transport",2021/03,0
"Funicular, cable-car and chair-lift transport",2021/04,0
"Funicular, cable-car and chair-lift transport",2021/05,0
"Funicular, cable-car and chair-lift transport",2021/06,0
"Funicular, cable-car and chair-lift transport",2021/07,0
"Funicular, cable-car and chair-lift transport",2021/08,0
"Funicular, cable-car and chair-lift transport",2021/09,0
"Funicular, cable-car and chair-lift transport",2021/10,0
Removal and storage services,2020/01,0
Removal and storage services,2020/02,0
Removal and storage services,2020/03,0
Removal and storage services,2020/04,0
Removal and storage services,2020/05,0
Removal and storage services,2020/06,0
Removal and storage services,2020/07,0
Removal and storage services,2020/08,0
Removal and storage services,2020/09,0
Removal and storage services,2020/10,0
Removal and storage services,2020/11,0
Removal and storage services,2020/12,0
Removal and storage services,2021/01,0
Removal and storage services,2021/02,0
Removal and storage services,2021/03,0
Removal and storage services,2021/04,0
Removal and storage services,2021/05,0
Removal and storage services,2021/06,0
Removal and storage services,2021/07,0
Removal and storage services,2021/08,0
Removal and storage services,2021/09,0
Removal and storage services,2021/10,0
Other purchased transport services n.e.c.,2020/01,:
Other purchased transport services n.e.c.,2020/02,:
Other purchased transport services n.e.c.,2020/03,:
Other purchased transport services n.e.c.,2020/04,:
Other purchased transport services n.e.c.,2020/05,:
Other purchased transport services n.e.c.,2020/06,:
Other purchased transport services n.e.c.,2020/07,:
Other purchased transport services n.e.c.,2020/08,:
Other purchased transport services n.e.c.,2020/09,:
Other purchased transport services n.e.c.,2020/10,:
Other purchased transport services n.e.c.,2020/11,:
Other purchased transport services n.e.c.,2020/12,:
Other purchased transport services n.e.c.,2021/01,:
Other purchased transport services n.e.c.,2021/02,:
Other purchased transport services n.e.c.,2021/03,:
Other purchased transport services n.e.c.,2021/04,:
Other purchased transport services n.e.c.,2021/05,:
Other purchased transport services n.e.c.,2021/06,:
Other purchased transport services n.e.c.,2021/07,:
Other purchased transport services n.e.c.,2021/08,:
Other purchased transport services n.e.c.,2021/09,:
Other purchased transport services n.e.c.,2021/10,:
Postal services,2020/01,0.01
Postal services,2020/02,0.01
Postal services,2020/03,0.01
Postal services,2020/04,0.01
Postal services,2020/05,0.01
Postal services,2020/06,0.01
Postal services,2020/07,0
Postal services,2020/08,0
Postal services,2020/09,0
Postal services,2020/10,0
Postal services,2020/11,0
Postal services,2020/12,0
Postal services,2021/01,0
Postal services,2021/02,0
Postal services,2021/03,0
Postal services,2021/04,0
Postal services,2021/05,0
Postal services,2021/06,0
Postal services,2021/07,0
Postal services,2021/08,0
Postal services,2021/09,0
Postal services,2021/10,0.01
Letter handling services,2020/01,0.01
Letter handling services,2020/02,0.01
Letter handling services,2020/03,0.01
Letter handling services,2020/04,0.01
Letter handling services,2020/05,0.01
Letter handling services,2020/06,0.01
Letter handling services,2020/07,0
Letter handling services,2020/08,0
Letter handling services,2020/09,0
Letter handling services,2020/10,0
Letter handling services,2020/11,0
Letter handling services,2020/12,0
Letter handling services,2021/01,0
Letter handling services,2021/02,0
Letter handling services,2021/03,0
Letter handling services,2021/04,0
Letter handling services,2021/05,0
Letter handling services,2021/06,0
Letter handling services,2021/07,0
Letter handling services,2021/08,0
Letter handling services,2021/09,0
Letter handling services,2021/10,0
Other postal services,2020/01,0
Other postal services,2020/02,0
Other postal services,2020/03,0
Other postal services,2020/04,0
Other postal services,2020/05,0
Other postal services,2020/06,0
Other postal services,2020/07,0
Other postal services,2020/08,0
Other postal services,2020/09,0
Other postal services,2020/10,0
Other postal services,2020/11,0
Other postal services,2020/12,0
Other postal services,2021/01,0
Other postal services,2021/02,0
Other postal services,2021/03,0
Other postal services,2021/04,0
Other postal services,2021/05,0
Other postal services,2021/06,0
Other postal services,2021/07,0
Other postal services,2021/08,0
Other postal services,2021/09,0
Other postal services,2021/10,0
Telephone and telefax equipment and services,2020/01,-0.050000000000000003
Telephone and telefax equipment and services,2020/02,-0.040000000000000001
Telephone and telefax equipment and services,2020/03,-0.050000000000000003
Telephone and telefax equipment and services,2020/04,-0.050000000000000003
Telephone and telefax equipment and services,2020/05,-0.029999999999999999
Telephone and telefax equipment and services,2020/06,-0.029999999999999999
Telephone and telefax equipment and services,2020/07,-0.059999999999999998
Telephone and telefax equipment and services,2020/08,-0.059999999999999998
Telephone and telefax equipment and services,2020/09,-0.070000000000000007
Telephone and telefax equipment and services,2020/10,-0.089999999999999997
Telephone and telefax equipment and services,2020/11,-0.080000000000000002
Telephone and telefax equipment and services,2020/12,-0.080000000000000002
Telephone and telefax equipment and services,2021/01,-0.040000000000000001
Telephone and telefax equipment and services,2021/02,-0.040000000000000001
Telephone and telefax equipment and services,2021/03,-0.050000000000000003
Telephone and telefax equipment and services,2021/04,-0.029999999999999999
Telephone and telefax equipment and services,2021/05,-0.029999999999999999
Telephone and telefax equipment and services,2021/06,-0.029999999999999999
Telephone and telefax equipment and services,2021/07,0
Telephone and telefax equipment and services,2021/08,0
Telephone and telefax equipment and services,2021/09,0
Telephone and telefax equipment and services,2021/10,0.029999999999999999
Fixed telephone equipment,2020/01,0
Fixed telephone equipment,2020/02,0
Fixed telephone equipment,2020/03,0
Fixed telephone equipment,2020/04,0
Fixed telephone equipment,2020/05,0
Fixed telephone equipment,2020/06,0
Fixed telephone equipment,2020/07,0
Fixed telephone equipment,2020/08,0
Fixed telephone equipment,2020/09,0
Fixed telephone equipment,2020/10,0
Fixed telephone equipment,2020/11,0
Fixed telephone equipment,2020/12,0
Fixed telephone equipment,2021/01,0
Fixed telephone equipment,2021/02,0
Fixed telephone equipment,2021/03,0
Fixed telephone equipment,2021/04,0
Fixed telephone equipment,2021/05,0
Fixed telephone equipment,2021/06,0
Fixed telephone equipment,2021/07,0
Fixed telephone equipment,2021/08,0
Fixed telephone equipment,2021/09,0
Fixed telephone equipment,2021/10,0
Mobile telephone equipment,2020/01,-0.040000000000000001
Mobile telephone equipment,2020/02,-0.029999999999999999
Mobile telephone equipment,2020/03,-0.040000000000000001
Mobile telephone equipment,2020/04,-0.029999999999999999
Mobile telephone equipment,2020/05,-0.029999999999999999
Mobile telephone equipment,2020/06,-0.029999999999999999
Mobile telephone equipment,2020/07,-0.029999999999999999
Mobile telephone equipment,2020/08,-0.040000000000000001
Mobile telephone equipment,2020/09,-0.040000000000000001
Mobile telephone equipment,2020/10,-0.040000000000000001
Mobile telephone equipment,2020/11,-0.040000000000000001
Mobile telephone equipment,2020/12,-0.040000000000000001
Mobile telephone equipment,2021/01,-0.029999999999999999
Mobile telephone equipment,2021/02,-0.029999999999999999
Mobile telephone equipment,2021/03,-0.029999999999999999
Mobile telephone equipment,2021/04,-0.029999999999999999
Mobile telephone equipment,2021/05,-0.029999999999999999
Mobile telephone equipment,2021/06,-0.02
Mobile telephone equipment,2021/07,-0.02
Mobile telephone equipment,2021/08,-0.01
Mobile telephone equipment,2021/09,-0.01
Mobile telephone equipment,2021/10,-0.01
Other equipment of telephone and telefax equipment,2020/01,:
Other equipment of telephone and telefax equipment,2020/02,:
Other equipment of telephone and telefax equipment,2020/03,:
Other equipment of telephone and telefax equipment,2020/04,:
Other equipment of telephone and telefax equipment,2020/05,:
Other equipment of telephone and telefax equipment,2020/06,:
Other equipment of telephone and telefax equipment,2020/07,:
Other equipment of telephone and telefax equipment,2020/08,:
Other equipment of telephone and telefax equipment,2020/09,:
Other equipment of telephone and telefax equipment,2020/10,:
Other equipment of telephone and telefax equipment,2020/11,:
Other equipment of telephone and telefax equipment,2020/12,:
Other equipment of telephone and telefax equipment,2021/01,0
Other equipment of telephone and telefax equipment,2021/02,0
Other equipment of telephone and telefax equipment,2021/03,0
Other equipment of telephone and telefax equipment,2021/04,0
Other equipment of telephone and telefax equipment,2021/05,0
Other equipment of telephone and telefax equipment,2021/06,0
Other equipment of telephone and telefax equipment,2021/07,0
Other equipment of telephone and telefax equipment,2021/08,0
Other equipment of telephone and telefax equipment,2021/09,0
Other equipment of telephone and telefax equipment,2021/10,0
Repair of telephone or telefax equipment,2020/01,0
Repair of telephone or telefax equipment,2020/02,0
Repair of telephone or telefax equipment,2020/03,0
Repair of telephone or telefax equipment,2020/04,0
Repair of telephone or telefax equipment,2020/05,0
Repair of telephone or telefax equipment,2020/06,0
Repair of telephone or telefax equipment,2020/07,0
Repair of telephone or telefax equipment,2020/08,0
Repair of telephone or telefax equipment,2020/09,0
Repair of telephone or telefax equipment,2020/10,0
Repair of telephone or telefax equipment,2020/11,0
Repair of telephone or telefax equipment,2020/12,0
Repair of telephone or telefax equipment,2021/01,0
Repair of telephone or telefax equipment,2021/02,0
Repair of telephone or telefax equipment,2021/03,0
Repair of telephone or telefax equipment,2021/04,0
Repair of telephone or telefax equipment,2021/05,0
Repair of telephone or telefax equipment,2021/06,0
Repair of telephone or telefax equipment,2021/07,0
Repair of telephone or telefax equipment,2021/08,0
Repair of telephone or telefax equipment,2021/09,0
Repair of telephone or telefax equipment,2021/10,0
Wired telephone services,2020/01,0.01
Wired telephone services,2020/02,0.01
Wired telephone services,2020/03,0
Wired telephone services,2020/04,0
Wired telephone services,2020/05,0
Wired telephone services,2020/06,0
Wired telephone services,2020/07,0
Wired telephone services,2020/08,0
Wired telephone services,2020/09,0
Wired telephone services,2020/10,0
Wired telephone services,2020/11,0
Wired telephone services,2020/12,0
Wired telephone services,2021/01,0
Wired telephone services,2021/02,0
Wired telephone services,2021/03,0
Wired telephone services,2021/04,0
Wired telephone services,2021/05,0
Wired telephone services,2021/06,0
Wired telephone services,2021/07,0
Wired telephone services,2021/08,0
Wired telephone services,2021/09,0
Wired telephone services,2021/10,0
Wireless telephone services,2020/01,-0.02
Wireless telephone services,2020/02,-0.02
Wireless telephone services,2020/03,-0.02
Wireless telephone services,2020/04,-0.029999999999999999
Wireless telephone services,2020/05,-0.01
Wireless telephone services,2020/06,-0.01
Wireless telephone services,2020/07,-0.02
Wireless telephone services,2020/08,-0.02
Wireless telephone services,2020/09,-0.02
Wireless telephone services,2020/10,-0.029999999999999999
Wireless telephone services,2020/11,-0.02
Wireless telephone services,2020/12,-0.02
Wireless telephone services,2021/01,-0.01
Wireless telephone services,2021/02,-0.01
Wireless telephone services,2021/03,-0.01
Wireless telephone services,2021/04,0
Wireless telephone services,2021/05,-0.01
Wireless telephone services,2021/06,-0.01
Wireless telephone services,2021/07,-0.01
Wireless telephone services,2021/08,-0.01
Wireless telephone services,2021/09,-0.01
Wireless telephone services,2021/10,0.01
Internet access provision services,2020/01,-0.01
Internet access provision services,2020/02,0
Internet access provision services,2020/03,0
Internet access provision services,2020/04,0
Internet access provision services,2020/05,0
Internet access provision services,2020/06,0
Internet access provision services,2020/07,0
Internet access provision services,2020/08,0
Internet access provision services,2020/09,0
Internet access provision services,2020/10,0
Internet access provision services,2020/11,0
Internet access provision services,2020/12,0
Internet access provision services,2021/01,0
Internet access provision services,2021/02,0
Internet access provision services,2021/03,0
Internet access provision services,2021/04,0
Internet access provision services,2021/05,0
Internet access provision services,2021/06,0
Internet access provision services,2021/07,0.01
Internet access provision services,2021/08,0.01
Internet access provision services,2021/09,0.01
Internet access provision services,2021/10,0.01
Bundled telecommunication services,2020/01,0.01
Bundled telecommunication services,2020/02,0.01
